station_id;station_name;observation_at;variable_type;value_numeric;value_text;unit;downloaded_at
300005920;Marcon loc. Zuccarello;2026-07-17T17:45:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T17:50:00;DVENTO10M;114.0;114;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T17:50:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T17:50:00;TARIA2M;30.1;30.1;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T17:50:00;UMID2M;57.0;57;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T17:50:00;VVENTO10M;1.2;1.2;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T17:55:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:00:00;DVENTO10M;132.0;132;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:00:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:00:00;TARIA2M;30.0;30.0;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:00:00;UMID2M;58.0;58;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:00:00;VVENTO10M;1.5;1.5;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:05:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:10:00;DVENTO10M;133.0;133;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:10:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:10:00;TARIA2M;29.9;29.9;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:10:00;UMID2M;59.0;59;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:10:00;VVENTO10M;1.7;1.7;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:15:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:20:00;DVENTO10M;119.0;119;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:20:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:20:00;TARIA2M;29.8;29.8;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:20:00;UMID2M;59.0;59;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:20:00;VVENTO10M;1.4;1.4;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:25:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:30:00;DVENTO10M;152.0;152;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:30:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:30:00;TARIA2M;29.6;29.6;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:30:00;UMID2M;62.0;62;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:30:00;VVENTO10M;1.8;1.8;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:35:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:40:00;DVENTO10M;178.0;178;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:40:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:40:00;TARIA2M;29.5;29.5;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:40:00;UMID2M;63.0;63;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:40:00;VVENTO10M;1.8;1.8;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:45:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:50:00;DVENTO10M;184.0;184;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:50:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:50:00;TARIA2M;29.4;29.4;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:50:00;UMID2M;63.0;63;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:50:00;VVENTO10M;1.8;1.8;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T18:55:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:00:00;DVENTO10M;179.0;179;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:00:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:00:00;TARIA2M;29.1;29.1;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:00:00;UMID2M;65.0;65;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:00:00;VVENTO10M;1.7;1.7;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:05:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:10:00;DVENTO10M;169.0;169;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:10:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:10:00;TARIA2M;28.8;28.8;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:10:00;UMID2M;67.0;67;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:10:00;VVENTO10M;1.5;1.5;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:15:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:20:00;DVENTO10M;152.0;152;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:20:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:20:00;TARIA2M;28.4;28.4;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:20:00;UMID2M;70.0;70;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:20:00;VVENTO10M;1.6;1.6;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:25:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:30:00;DVENTO10M;164.0;164;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:30:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:30:00;TARIA2M;28.0;28.0;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:30:00;UMID2M;71.0;71;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:30:00;VVENTO10M;2.0;2.0;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:35:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:40:00;DVENTO10M;164.0;164;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:40:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:40:00;TARIA2M;27.6;27.6;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:40:00;UMID2M;75.0;75;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:40:00;VVENTO10M;1.6;1.6;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:45:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:50:00;DVENTO10M;169.0;169;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:50:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:50:00;TARIA2M;27.3;27.3;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:50:00;UMID2M;78.0;78;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:50:00;VVENTO10M;1.2;1.2;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T19:55:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:00:00;DVENTO10M;171.0;171;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:00:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:00:00;TARIA2M;27.0;27.0;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:00:00;UMID2M;78.0;78;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:00:00;VVENTO10M;1.8;1.8;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:05:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:10:00;DVENTO10M;152.0;152;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:10:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:10:00;TARIA2M;26.9;26.9;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:10:00;UMID2M;78.0;78;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:10:00;VVENTO10M;1.8;1.8;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:15:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:20:00;DVENTO10M;156.0;156;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:20:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:20:00;TARIA2M;26.9;26.9;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:20:00;UMID2M;77.0;77;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:20:00;VVENTO10M;2.0;2.0;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:25:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:30:00;DVENTO10M;176.0;176;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:30:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:30:00;TARIA2M;26.8;26.8;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:30:00;UMID2M;78.0;78;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:30:00;VVENTO10M;1.8;1.8;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:35:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:40:00;DVENTO10M;141.0;141;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:40:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:40:00;TARIA2M;26.7;26.7;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:40:00;UMID2M;79.0;79;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:40:00;VVENTO10M;1.1;1.1;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:45:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:50:00;DVENTO10M;126.0;126;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:50:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:50:00;TARIA2M;26.6;26.6;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:50:00;UMID2M;80.0;80;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:50:00;VVENTO10M;1.0;1.0;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T20:55:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:00:00;DVENTO10M;141.0;141;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:00:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:00:00;TARIA2M;26.6;26.6;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:00:00;UMID2M;82.0;82;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:00:00;VVENTO10M;1.1;1.1;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:05:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:10:00;DVENTO10M;166.0;166;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:10:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:10:00;TARIA2M;26.5;26.5;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:10:00;UMID2M;81.0;81;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:10:00;VVENTO10M;1.7;1.7;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:15:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:20:00;DVENTO10M;172.0;172;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:20:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:20:00;TARIA2M;26.3;26.3;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:20:00;UMID2M;82.0;82;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:20:00;VVENTO10M;2.2;2.2;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:25:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:30:00;DVENTO10M;172.0;172;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:30:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:30:00;TARIA2M;26.1;26.1;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:30:00;UMID2M;84.0;84;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:30:00;VVENTO10M;2.0;2.0;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:35:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:40:00;DVENTO10M;167.0;167;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:40:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:40:00;TARIA2M;26.0;26.0;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:40:00;UMID2M;85.0;85;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:40:00;VVENTO10M;1.3;1.3;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:45:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:50:00;DVENTO10M;172.0;172;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:50:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:50:00;TARIA2M;26.2;26.2;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:50:00;UMID2M;83.0;83;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:50:00;VVENTO10M;1.7;1.7;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T21:55:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:00:00;DVENTO10M;192.0;192;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:00:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:00:00;TARIA2M;26.1;26.1;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:00:00;UMID2M;83.0;83;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:00:00;VVENTO10M;1.4;1.4;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:05:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:10:00;DVENTO10M;186.0;186;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:10:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:10:00;TARIA2M;26.1;26.1;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:10:00;UMID2M;83.0;83;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:10:00;VVENTO10M;1.8;1.8;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:15:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:20:00;DVENTO10M;147.0;147;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:20:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:20:00;TARIA2M;26.3;26.3;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:20:00;UMID2M;82.0;82;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:20:00;VVENTO10M;1.0;1.0;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:25:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:30:00;DVENTO10M;108.0;108;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:30:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:30:00;TARIA2M;26.3;26.3;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:30:00;UMID2M;82.0;82;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:30:00;VVENTO10M;0.8;0.8;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:35:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:40:00;DVENTO10M;161.0;161;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:40:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:40:00;TARIA2M;26.3;26.3;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:40:00;UMID2M;84.0;84;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:40:00;VVENTO10M;0.9;0.9;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:45:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:50:00;DVENTO10M;165.0;165;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:50:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:50:00;TARIA2M;26.5;26.5;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:50:00;UMID2M;83.0;83;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:50:00;VVENTO10M;1.2;1.2;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T22:55:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:00:00;DVENTO10M;177.0;177;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:00:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:00:00;TARIA2M;26.4;26.4;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:00:00;UMID2M;84.0;84;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:00:00;VVENTO10M;1.3;1.3;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:05:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:10:00;DVENTO10M;188.0;188;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:10:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:10:00;TARIA2M;26.1;26.1;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:10:00;UMID2M;85.0;85;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:10:00;VVENTO10M;1.2;1.2;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:15:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:20:00;DVENTO10M;197.0;197;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:20:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:20:00;TARIA2M;25.9;25.9;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:20:00;UMID2M;86.0;86;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:20:00;VVENTO10M;0.6;0.6;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:25:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:30:00;DVENTO10M;54.0;54;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:30:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:30:00;TARIA2M;25.7;25.7;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:30:00;UMID2M;88.0;88;%;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:30:00;VVENTO10M;1.0;1.0;m/s;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:35:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:40:00;DVENTO10M;21.0;21;gradi;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:40:00;PREC;0.0;0.0;mm;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:40:00;TARIA2M;25.2;25.2;°C;2026-07-19T14:21:27+02:00
300005920;Marcon loc. Zuccarello;2026-07-17T23:40:00;UMID2M;91.0;91;%;2026-07-19T14:21:27+02:00
